Type,adjusted_time_hours,Price
bid,938.0,117.56348167539267
bid,939.0,116.62719959778784
bid,940.0,116.65125659323611
bid,941.0,115.78170377541143
bid,942.0,115.61139081183134
bid,943.0,115.01921578810699
bid,944.0,116.02072538860104
bid,945.0,116.45311606632362
bid,946.0,115.46693429114727
bid,947.0,115.33054311855169
bid,948.0,115.42935948513637
bid,949.0,115.38176154064004
bid,950.0,114.49275053304905
bid,951.0,115.06958762886597
bid,952.0,113.52094313453537
bid,953.0,115.64349011588276
bid,954.0,115.04570722668313
bid,955.0,114.69715936446798
bid,956.0,114.62643923240938
bid,957.0,115.87372218881539
bid,958.0,114.35869953554841
bid,959.0,114.62523992322457
bid,960.0,113.62095577322647
bid,961.0,113.93298493698124
bid,962.0,113.77084515031197
bid,963.0,114.49194414607949
bid,964.0,115.27943700652249
bid,965.0,114.85385081867798
bid,966.0,116.04901036757775
bid,967.0,115.46043165467626
bid,968.0,114.93167324627998
bid,969.0,115.50842418235877
bid,970.0,115.38176555716353
bid,971.0,115.35477707006369
bid,972.0,114.68223421731987
bid,973.0,115.21898054996646
bid,974.0,114.46807893209518
bid,975.0,113.86298472385428
bid,976.0,114.07542426147077
bid,977.0,113.06247647722996
bid,978.0,113.79126213592232
bid,979.0,112.6794221007419
bid,980.0,113.75
bid,981.0,112.78262563303467
bid,982.0,111.91369221767116
bid,983.0,112.72546972860125
bid,984.0,112.80332056194125
bid,985.0,111.64283025969138
bid,986.0,111.44525043177893
bid,987.0,111.3608108108108
bid,988.0,111.45523751522533
bid,989.0,111.48266925817946
bid,990.0,111.58570980883735
bid,991.0,111.47562156926057
bid,992.0,111.57833655705996
bid,993.0,111.49144333225702
bid,994.0,110.9347921225383
bid,995.0,111.40549493374903
bid,996.0,111.41588966588967
bid,997.0,111.41465823785065
bid,998.0,110.98678646934461
bid,999.0,111.4025234025234
bid,1000.0,111.65155807365439
bid,1001.0,111.62921348314607
bid,1002.0,111.5572301425662
bid,1003.0,110.26884301488238
bid,1004.0,110.67455083011144
bid,1005.0,110.7728
bid,1006.0,111.27947317699967
bid,1007.0,110.99156777014366
bid,1008.0,111.50283125707814
bid,1009.0,110.12987012987013
bid,1010.0,111.53251721499618
bid,1011.0,111.06635273972603
bid,1012.0,110.89277588168373
bid,1013.0,110.83009863188038
bid,1014.0,110.83378337833783
bid,1015.0,110.86267500744712
bid,1016.0,110.8813809383299
bid,1017.0,110.87413220645941
bid,1018.0,110.83751190098381
bid,1019.0,110.45324840764331
bid,1020.0,111.0186119873817
bid,1021.0,111.00233800935204
bid,1022.0,111.06489769820972
bid,1023.0,111.08077905491699
bid,1024.0,110.9830873308733
bid,1025.0,112.02826379542395
bid,1026.0,112.04481707317073
bid,1027.0,111.94840667678301
bid,1028.0,111.94202412868633
bid,1029.0,111.55867030513521
bid,1030.0,112.01479046836484
bid,1031.0,111.55290017425939
bid,1032.0,111.97617629541394
bid,1033.0,111.9817679558011
bid,1034.0,111.58195072900955
bid,1035.0,112.0085251491901
bid,1036.0,111.64757709251101
bid,1037.0,110.89271417133708
bid,1038.0,110.42759718117755
bid,1039.0,110.8485003845168
bid,1040.0,110.4184710561202
bid,1041.0,110.39866962305987
bid,1042.0,110.85194355038375
bid,1043.0,111.98231685312162
bid,1044.0,111.20365058670143
bid,1045.0,111.52603550295858
bid,1046.0,111.2388004442799
bid,1047.0,111.27836172526278
bid,1048.0,111.26274104683196
bid,1049.0,111.25360977415772
bid,1050.0,110.49295774647888
bid,1051.0,111.28181482847658
bid,1052.0,111.23329721921272
bid,1053.0,111.3116295264624
bid,1054.0,112.2268778742974
bid,1055.0,112.1006289308176
bid,1056.0,112.03848750844024
bid,1057.0,112.1537744641193
bid,1058.0,112.15368746776689
bid,1059.0,112.33226152197213
bid,1060.0,110.63303941908714
bid,1061.0,111.26944031698861
bid,1062.0,110.42005730659025
